cod_municipi,any,cod_provincia,nom_provincia,cod_comarca,nom_comarca,nom_municipi,pp_perc,psc_perc,cs_perc,indep_perc,abst_perc,intervencio
43027,2012,43,TARRAGONA,29,PRIORAT,LA BISBAL DE FALSET,3.5714285,.71428573,0,93.571426,20.338984,0
43027,2015,43,TARRAGONA,29,PRIORAT,LA BISBAL DE FALSET,3.4200001,2.74,1.37,84.25,13.1,0
43027,2017,43,TARRAGONA,29,PRIORAT,LA BISBAL DE FALSET,2.8169014,5.6338029,2.1126761,87.323944,14.457831,0
43028,2012,43,TARRAGONA,12,BAIX PENEDÈS,LA BISBAL DEL PENEDÈS,13.239975,15.913431,6.7472949,50.732018,40.387482,0
43028,2015,43,TARRAGONA,12,BAIX PENEDÈS,LA BISBAL DEL PENEDÈS,6.6500001,13.91,21.290001,46.209999,28.469999,0
43028,2017,43,TARRAGONA,12,BAIX PENEDÈS,LA BISBAL DEL PENEDÈS,3.1115365,12.446146,28.386787,49.018669,22.365038,0
43029,2012,43,TARRAGONA,16,CONCA DE BARBERÀ,BLANCAFORT,5.2208834,2.4096386,2.0080321,81.124496,23.475609,0
43029,2015,43,TARRAGONA,16,CONCA DE BARBERÀ,BLANCAFORT,1.49,.75,1.12,86.559998,16.620001,0
43029,2017,43,TARRAGONA,16,CONCA DE BARBERÀ,BLANCAFORT,1.0989012,3.2967033,6.5934067,86.080589,11.038961,0
43030,2012,43,TARRAGONA,12,BAIX PENEDÈS,BONASTRE,11.692307,5.8461537,6.7692308,56,26.726057,0
43030,2015,43,TARRAGONA,12,BAIX PENEDÈS,BONASTRE,3.8599999,7.4200001,11.57,64.099998,21.1,0
43030,2017,43,TARRAGONA,12,BAIX PENEDÈS,BONASTRE,1.5873016,9.2592592,19.576719,61.640213,18.025751,0
43031,2012,43,TARRAGONA,8,BAIX CAMP,LES BORGES DEL CAMP,5.1141553,7.4885845,2.4657533,74.885841,25.901201,0
43031,2015,43,TARRAGONA,8,BAIX CAMP,LES BORGES DEL CAMP,4.3099999,6.3000002,10.2,71.970001,16.91,0
43031,2017,43,TARRAGONA,8,BAIX CAMP,LES BORGES DEL CAMP,2.6591458,6.3658342,14.907332,72.683319,15.395096,0
43032,2012,43,TARRAGONA,37,TERRA ALTA,BOT,6.5882354,17.882353,1.6470588,67.294121,24.295774,0
43032,2015,43,TARRAGONA,37,TERRA ALTA,BOT,5.1300001,13.45,3.4200001,69.190002,21.15,0
43032,2017,43,TARRAGONA,37,TERRA ALTA,BOT,3.7735848,11.792453,11.556603,67.688683,15.308151,0
43033,2012,43,TARRAGONA,8,BAIX CAMP,BOTARELL,10.536044,8.3179302,3.6968577,65.249535,29.381443,0
43033,2015,43,TARRAGONA,8,BAIX CAMP,BOTARELL,6,7.9000001,9.3199997,64.769997,18.85,0
43033,2017,43,TARRAGONA,8,BAIX CAMP,BOTARELL,1.9908116,8.2695255,17.304747,66.156204,15.265201,0
43034,2012,43,TARRAGONA,1,ALT CAMP,BRÀFIM,9.4594593,6.4864864,3.5135136,73.513512,21.294363,0
43034,2015,43,TARRAGONA,1,ALT CAMP,BRÀFIM,9.5100002,7.3200002,8.29,68.540001,14.14,0
43034,2017,43,TARRAGONA,1,ALT CAMP,BRÀFIM,5.1344743,6.8459659,14.180929,69.437653,14.196242,0
43035,2012,43,TARRAGONA,29,PRIORAT,CABACÉS,10.552764,2.5125628,.50251257,76.884422,25.182482,0
43035,2015,43,TARRAGONA,29,PRIORAT,CABACÉS,4.5700002,1.83,2.28,78.080002,15.71,0
43035,2017,43,TARRAGONA,29,PRIORAT,CABACÉS,2.8571429,2.8571429,8.0952377,80,9.8712444,0
43036,2012,43,TARRAGONA,1,ALT CAMP,CABRA DEL CAMP,12.4498,11.847389,5.0200801,57.630524,40.142517,1
43036,2015,43,TARRAGONA,1,ALT CAMP,CABRA DEL CAMP,6.5999999,12.54,16.01,56.110001,26.9,1
43036,2017,43,TARRAGONA,1,ALT CAMP,CABRA DEL CAMP,1.7432647,9.8256731,25.356577,56.73534,24.675325,1
43037,2012,43,TARRAGONA,12,BAIX PENEDÈS,CALAFELL,16.886517,16.44346,9.7271175,40.620281,40.236794,0
43037,2015,43,TARRAGONA,12,BAIX PENEDÈS,CALAFELL,10.46,15.09,23.26,37.68,29.709999,0
43037,2017,43,TARRAGONA,12,BAIX PENEDÈS,CALAFELL,5.3631196,15.186425,31.758387,38.810616,24.601328,0
43038,2012,43,TARRAGONA,8,BAIX CAMP,CAMBRILS,19.741026,12.615478,9.3593817,44.759956,36.517387,0
43038,2015,43,TARRAGONA,8,BAIX CAMP,CAMBRILS,10.11,10.42,26.889999,41.700001,25.41,0
43038,2017,43,TARRAGONA,8,BAIX CAMP,CAMBRILS,4.6538687,11.524142,35.456661,41.55323,19.927654,0
43039,2012,43,TARRAGONA,8,BAIX CAMP,CAPAFONTS,10.638298,2.1276596,0,84.042557,14.545455,0
43039,2015,43,TARRAGONA,8,BAIX CAMP,CAPAFONTS,6.9000001,1.15,6.9000001,81.610001,14.71,0
43039,2017,43,TARRAGONA,8,BAIX CAMP,CAPAFONTS,0,3.7974684,11.392406,82.278481,11.235955,0
43040,2012,43,TARRAGONA,29,PRIORAT,CAPÇANES,7.4468083,7.0921984,1.0638298,75.886528,16.27219,0
43040,2015,43,TARRAGONA,29,PRIORAT,CAPÇANES,5.02,3.01,3.01,81.269997,11.8,0
43040,2017,43,TARRAGONA,29,PRIORAT,CAPÇANES,4.3189368,3.3222592,3.986711,83.05648,7.0769229,0
43041,2012,43,TARRAGONA,37,TERRA ALTA,CASERES,21.666666,7.7777777,.55555558,49.444443,22.127659,0
43041,2015,43,TARRAGONA,37,TERRA ALTA,CASERES,18.07,7.23,15.06,49.400002,23.889999,0
43041,2017,43,TARRAGONA,37,TERRA ALTA,CASERES,12.57485,14.97006,19.760479,46.107784,20.095694,0
43042,2012,43,TARRAGONA,8,BAIX CAMP,CASTELLVELL DEL CAMP,11.810013,6.7394094,4.8780489,65.982025,24.460432,0
43042,2015,43,TARRAGONA,8,BAIX CAMP,CASTELLVELL DEL CAMP,5.8800001,5.6599998,18.93,63.220001,14.38,0
43042,2017,43,TARRAGONA,8,BAIX CAMP,CASTELLVELL DEL CAMP,2.3597274,8.1279497,21.814367,62.9785,11.819021,0
43043,2012,43,TARRAGONA,36,TARRAGONÈS,EL CATLLAR,13.27821,12.597277,10.992218,47.081711,32.504906,0
43043,2015,43,TARRAGONA,36,TARRAGONÈS,EL CATLLAR,6.9899998,12.05,21.26,47.009998,20.559999,0
43043,2017,43,TARRAGONA,36,TARRAGONÈS,EL CATLLAR,2.5641026,12.971342,30.241327,45.512821,16.278337,0
43044,2012,43,TARRAGONA,22,MONTSIÀ,LA SÉNIA,23.546041,14.781906,3.2310178,40.710823,35.663807,0
43044,2015,43,TARRAGONA,22,MONTSIÀ,LA SÉNIA,14.54,14.31,17.120001,42.16,23.639999,0
43044,2017,43,TARRAGONA,22,MONTSIÀ,LA SÉNIA,8.068615,14.771283,24.714104,44.72681,19.512196,0
43045,2012,43,TARRAGONA,8,BAIX CAMP,COLLDEJOU,.81300813,4.0650406,1.6260163,84.552849,16.778524,0
43045,2015,43,TARRAGONA,8,BAIX CAMP,COLLDEJOU,0,5.5599999,1.59,89.68,16,0
43045,2017,43,TARRAGONA,8,BAIX CAMP,COLLDEJOU,1.5037594,3.0075188,5.2631578,85.714287,8.2758617,0
43046,2012,43,TARRAGONA,16,CONCA DE BARBERÀ,CONESA,3.4482758,5.7471266,1.1494253,81.609192,20.72072,0
43046,2015,43,TARRAGONA,16,CONCA DE BARBERÀ,CONESA,1.1799999,3.53,3.53,83.529999,16.35,0
43046,2017,43,TARRAGONA,16,CONCA DE BARBERÀ,CONESA,0,2.4096386,6.0240965,81.927711,10.752688,0
43047,2012,43,TARRAGONA,36,TARRAGONÈS,CONSTANTÍ,18.997025,21.971951,8.7972803,35.826603,41.326782,0
43047,2015,43,TARRAGONA,36,TARRAGONÈS,CONSTANTÍ,9.9300003,23.91,22.98,31.85,28.68,0
43047,2017,43,TARRAGONA,36,TARRAGONÈS,CONSTANTÍ,5.5888853,18.282286,37.732872,31.701925,23.86418,0
43048,2012,43,TARRAGONA,37,TERRA ALTA,CORBERA D'EBRE,18.014706,9.7426472,1.1029412,58.088234,32.317074,0
43048,2015,43,TARRAGONA,37,TERRA ALTA,CORBERA D'EBRE,15.34,6.4200001,3.29,59,19.58,0
43048,2017,43,TARRAGONA,37,TERRA ALTA,CORBERA D'EBRE,7.800312,9.0483618,15.132606,60.686428,16.387096,0
43049,2012,43,TARRAGONA,29,PRIORAT,CORNUDELLA DE MONTSANT,3.4976153,6.2003179,.79491258,81.875992,19.518377,0
43049,2015,43,TARRAGONA,29,PRIORAT,CORNUDELLA DE MONTSANT,2.6800001,6.1500001,3.9400001,81.07,14.56,0
43049,2017,43,TARRAGONA,29,PRIORAT,CORNUDELLA DE MONTSANT,1.6793894,3.2061069,6.1068702,85.496185,10.013718,0
43050,2012,43,TARRAGONA,36,TARRAGONÈS,CREIXELL,18.983957,17.312834,8.9572191,40.508022,37.70153,0
43050,2015,43,TARRAGONA,36,TARRAGONÈS,CREIXELL,10.4,14.81,21.91,38.959999,28.040001,0
43050,2017,43,TARRAGONA,36,TARRAGONÈS,CREIXELL,5.9071732,13.92405,33.333332,38.660339,24.65374,0
43051,2012,43,TARRAGONA,12,BAIX PENEDÈS,CUNIT,20.097946,21.077415,10.943681,30.514221,38.340782,0
43051,2015,43,TARRAGONA,12,BAIX PENEDÈS,CUNIT,11.48,18.57,26.780001,28.209999,27.799999,0
43051,2017,43,TARRAGONA,12,BAIX PENEDÈS,CUNIT,4.8874497,18.023436,36.879433,30.23435,24.451338,0
43052,2012,43,TARRAGONA,9,BAIX EBRE,XERTA,6.7132869,13.706294,1.5384616,62.797203,26.384693,0
43052,2015,43,TARRAGONA,9,BAIX EBRE,XERTA,5.3499999,8.2799997,7.52,71.209999,16.4,0
43052,2017,43,TARRAGONA,9,BAIX EBRE,XERTA,2.3602486,6.4596272,13.043478,72.795029,13.983051,0
43053,2012,43,TARRAGONA,8,BAIX CAMP,DUESAIGÜES,5.0632911,8.8607597,.63291138,72.784813,22.926828,0
43053,2015,43,TARRAGONA,8,BAIX CAMP,DUESAIGÜES,4.1399999,5.9200001,4.73,78.699997,11.98,0
43053,2017,43,TARRAGONA,8,BAIX CAMP,DUESAIGÜES,3.5502958,6.5088758,7.6923075,76.33136,9.090909,0
43054,2012,43,TARRAGONA,16,CONCA DE BARBERÀ,L'ESPLUGA DE FRANCOLÍ,7.3231072,6.729342,2.2761009,74.121719,27.661833,0
43054,2015,43,TARRAGONA,16,CONCA DE BARBERÀ,L'ESPLUGA DE FRANCOLÍ,5.1100001,7.1100001,6.5300002,74.660004,20.040001,0
43054,2017,43,TARRAGONA,16,CONCA DE BARBERÀ,L'ESPLUGA DE FRANCOLÍ,2.8126352,7.399394,10.125486,75.984421,17.053986,0
43055,2012,43,TARRAGONA,29,PRIORAT,FALSET,4.9833889,9.7009964,1.5282393,75.21595,23.073023,0
43055,2015,43,TARRAGONA,29,PRIORAT,FALSET,3.5999999,8.0900002,3.72,78.290001,15.13,0
43055,2017,43,TARRAGONA,29,PRIORAT,FALSET,1.6577857,8.348135,8.9402018,77.797516,14.278481,0
43056,2012,43,TARRAGONA,37,TERRA ALTA,LA FATARELLA,9.1549292,6.5140843,.88028169,68.30986,36.553238,0
43056,2015,43,TARRAGONA,37,TERRA ALTA,LA FATARELLA,9.8000002,3.9200001,2.5599999,76.919998,22.940001,0
43056,2017,43,TARRAGONA,37,TERRA ALTA,LA FATARELLA,5.8224163,5.8224163,9.024745,77.29258,17.166866,0
43057,2012,43,TARRAGONA,8,BAIX CAMP,LA FEBRÓ,2.8571429,5.7142859,0,77.14286,22.222221,0
43057,2015,43,TARRAGONA,8,BAIX CAMP,LA FEBRÓ,3.23,6.4499998,0,87.089996,22.5,0
43057,2017,43,TARRAGONA,8,BAIX CAMP,LA FEBRÓ,0,6.25,3.125,87.5,15.789474,0
43058,2012,43,TARRAGONA,29,PRIORAT,LA FIGUERA,4.347826,0,0,76.811592,26.31579,0
43058,2015,43,TARRAGONA,29,PRIORAT,LA FIGUERA,2.5,2.5,3.75,88.75,14.74,0
43058,2017,43,TARRAGONA,29,PRIORAT,LA FIGUERA,0,1.2048193,10.843373,83.13253,8.7912092,0
43059,2012,43,TARRAGONA,1,ALT CAMP,FIGUEROLA DEL CAMP,2.7777777,5.0925927,1.3888888,81.018517,18.113207,0
43059,2015,43,TARRAGONA,1,ALT CAMP,FIGUEROLA DEL CAMP,1.8200001,5.4499998,3.1800001,84.550003,11.95,0
43059,2017,43,TARRAGONA,1,ALT CAMP,FIGUEROLA DEL CAMP,1.3513514,5.8558559,5.8558559,86.036034,9.7165995,0
43060,2012,43,TARRAGONA,30,RIBERA D'EBRE,FLIX,7.0449171,13.853428,1.3238771,62.742317,29.580719,0
43060,2015,43,TARRAGONA,30,RIBERA D'EBRE,FLIX,5.3499999,10.23,4.4899998,71.959999,18.780001,0
43060,2017,43,TARRAGONA,30,RIBERA D'EBRE,FLIX,3.0941126,8.6377306,9.1963902,74.387627,16.356478,0
43061,2012,43,TARRAGONA,16,CONCA DE BARBERÀ,FORÈS,11.764706,0,5.8823528,79.411766,32,0
43061,2015,43,TARRAGONA,16,CONCA DE BARBERÀ,FORÈS,8.3299999,0,2.78,80.559998,22.92,0
43061,2017,43,TARRAGONA,16,CONCA DE BARBERÀ,FORÈS,5.8823528,5.8823528,8.8235292,79.411766,16.27907,0
43062,2012,43,TARRAGONA,22,MONTSIÀ,FREGINALS,14.864865,12.612613,1.8018018,57.657658,21.527779,0
43062,2015,43,TARRAGONA,22,MONTSIÀ,FREGINALS,10.3,9.8699999,11.16,53.650002,14.55,0
43062,2017,43,TARRAGONA,22,MONTSIÀ,FREGINALS,5.9071732,14.345991,16.033754,54.008438,11.567164,0
43063,2012,43,TARRAGONA,22,MONTSIÀ,LA GALERA,16.011236,8.9887638,.56179774,60.955055,36.6782,0
43063,2015,43,TARRAGONA,22,MONTSIÀ,LA GALERA,16.870001,7.8200002,5.8699999,56.240002,25.9,0
43063,2017,43,TARRAGONA,22,MONTSIÀ,LA GALERA,9.42029,7.9710145,18.115942,60.144928,22.777779,0
43064,2012,43,TARRAGONA,37,TERRA ALTA,GANDESA,12.728504,8.1922817,2.5727828,66.892349,26.044226,0
43064,2015,43,TARRAGONA,37,TERRA ALTA,GANDESA,8.6800003,6.1199999,7.6799998,67.019997,20.040001,0
43064,2017,43,TARRAGONA,37,TERRA ALTA,GANDESA,4.6052632,7.5358853,14.952153,68.779907,16.650099,0
43065,2012,43,TARRAGONA,30,RIBERA D'EBRE,GARCIA,7.1895423,7.5163398,.3267974,78.104576,26.303318,0
43065,2015,43,TARRAGONA,30,RIBERA D'EBRE,GARCIA,6.9400001,5.6799998,2.21,74.769997,20.5,0
43065,2017,43,TARRAGONA,30,RIBERA D'EBRE,GARCIA,3.1847134,5.4140129,6.6878982,79.936302,16.492147,0
43066,2012,43,TARRAGONA,1,ALT CAMP,ELS GARIDELLS,4.2016807,15.12605,1.6806723,73.109245,28.313253,0
43066,2015,43,TARRAGONA,1,ALT CAMP,ELS GARIDELLS,3.1700001,7.9400001,7.9400001,62.700001,18.18,0
43066,2017,43,TARRAGONA,1,ALT CAMP,ELS GARIDELLS,.71942449,7.1942444,9.3525181,71.942444,12.025316,0
43067,2012,43,TARRAGONA,30,RIBERA D'EBRE,GINESTAR,4.3196545,9.0712748,.43196544,75.161987,22.259136,0
43067,2015,43,TARRAGONA,30,RIBERA D'EBRE,GINESTAR,3.2,5.7600002,1.71,83.370003,14.9,0
43067,2017,43,TARRAGONA,30,RIBERA D'EBRE,GINESTAR,1.4644351,4.8117156,6.4853559,83.263596,11.460258,0
43068,2012,43,TARRAGONA,22,MONTSIÀ,GODALL,25.368732,25.958702,2.0648968,36.873158,36.507938,0
43068,2015,43,TARRAGONA,22,MONTSIÀ,GODALL,17.57,24.75,5.1999998,43.810001,22.67,0
43068,2017,43,TARRAGONA,22,MONTSIÀ,GODALL,12.144703,21.188631,20.413437,41.860466,22.088354,0
43069,2012,43,TARRAGONA,29,PRIORAT,GRATALLOPS,11.949685,7.5471697,1.8867924,66.666664,13.513514,0
43069,2015,43,TARRAGONA,29,PRIORAT,GRATALLOPS,11.66,5.52,4.9099998,63.799999,10.93,0
43069,2017,43,TARRAGONA,29,PRIORAT,GRATALLOPS,2.5316455,7.5949368,10.126582,74.050636,12.222222,0
43070,2012,43,TARRAGONA,29,PRIORAT,ELS GUIAMETS,8.6538458,8.6538458,.96153843,69.230766,17.716536,0
43070,2015,43,TARRAGONA,29,PRIORAT,ELS GUIAMETS,6.4499998,9.2200003,1.84,75.120003,8.3999996,0
43070,2017,43,TARRAGONA,29,PRIORAT,ELS GUIAMETS,1.8691589,7.009346,6.0747662,82.242989,13.00813,0
43072,2012,43,TARRAGONA,29,PRIORAT,EL LLOAR,10.38961,3.8961039,5.1948051,77.922081,18.947369,0
43072,2015,43,TARRAGONA,29,PRIORAT,EL LLOAR,9.0900002,2.27,4.5500002,72.720001,16.190001,0
43072,2017,43,TARRAGONA,29,PRIORAT,EL LLOAR,6.25,5,18.75,70,20.79208,0
43073,2012,43,TARRAGONA,16,CONCA DE BARBERÀ,LLORAC,4.4117646,0,1.4705882,75,26.88172,0
43073,2015,43,TARRAGONA,16,CONCA DE BARBERÀ,LLORAC,0,2.99,5.9699998,80.599998,22.09,0
43073,2017,43,TARRAGONA,16,CONCA DE BARBERÀ,LLORAC,0,2.8985507,5.7971015,84.057968,14.814815,0
43074,2012,43,TARRAGONA,12,BAIX PENEDÈS,LLORENÇ DEL PENEDÈS,6.7152104,7.2815533,5.6634302,67.475731,26.023392,0
43074,2015,43,TARRAGONA,12,BAIX PENEDÈS,LLORENÇ DEL PENEDÈS,3.6800001,5.71,12.57,67.559998,20.18,0
43074,2017,43,TARRAGONA,12,BAIX PENEDÈS,LLORENÇ DEL PENEDÈS,2.3176551,7.9072938,16.768917,66.462166,15.828571,0
43075,2012,43,TARRAGONA,29,PRIORAT,MARGALEF,1.4925373,8.955224,4.477612,76.1194,30.208334,0
43075,2015,43,TARRAGONA,29,PRIORAT,MARGALEF,0,2.8199999,7.04,76.050003,21.98,0
43075,2017,43,TARRAGONA,29,PRIORAT,MARGALEF,0,5.7971015,8.695652,78.260872,14.634147,0
43076,2012,43,TARRAGONA,29,PRIORAT,MARÇÀ,2.7322404,5.7377048,.81967211,75.136612,19.432314,0
43076,2015,43,TARRAGONA,29,PRIORAT,MARÇÀ,1.63,3.54,3.27,80.93,17.34,0
43076,2017,43,TARRAGONA,29,PRIORAT,MARÇÀ,2,6.5,7.5,79.25,11.479029,0
43077,2012,43,TARRAGONA,22,MONTSIÀ,MAS DE BARBERANS,22.699387,37.116566,2.1472392,34.04908,31.027254,0
43077,2015,43,TARRAGONA,22,MONTSIÀ,MAS DE BARBERANS,14.37,28.75,7.9499998,40.669998,28.879999,0
43077,2017,43,TARRAGONA,22,MONTSIÀ,MAS DE BARBERANS,11.396011,26.780626,17.094017,41.310543,22.466961,0
43078,2012,43,TARRAGONA,22,MONTSIÀ,MASDENVERGE,11.265164,8.6655111,3.1195841,65.857887,30.832355,0
43078,2015,43,TARRAGONA,22,MONTSIÀ,MASDENVERGE,8.5200005,7.4899998,12.19,65.199997,19.459999,0
43078,2017,43,TARRAGONA,22,MONTSIÀ,MASDENVERGE,4.1176472,8.6764708,18.970589,64.852943,17.997616,0
43079,2012,43,TARRAGONA,12,BAIX PENEDÈS,MASLLORENÇ,4.029304,6.5934067,2.1978023,76.556778,28.49741,1
43079,2015,43,TARRAGONA,12,BAIX PENEDÈS,MASLLORENÇ,4.5599999,8.0699997,3.8599999,77.889999,21.15,1
43079,2017,43,TARRAGONA,12,BAIX PENEDÈS,MASLLORENÇ,2.6845639,7.3825502,10.738256,74.161072,14.814815,1
43080,2012,43,TARRAGONA,1,ALT CAMP,LA MASÓ,11.111111,4.2328043,5.2910051,70.899467,23.481781,0
43080,2015,43,TARRAGONA,1,ALT CAMP,LA MASÓ,5.9899998,2.3,5.9899998,72.349998,10.7,0
43080,2017,43,TARRAGONA,1,ALT CAMP,LA MASÓ,.48076922,3.8461537,18.75,74.03846,9.1703053,0
43081,2012,43,TARRAGONA,8,BAIX CAMP,MASPUJOLS,4.9886622,5.2154193,3.6281178,74.829933,24.143835,0
43081,2015,43,TARRAGONA,8,BAIX CAMP,MASPUJOLS,3.73,3.9300001,10.35,72.669998,18.59,0
43081,2017,43,TARRAGONA,8,BAIX CAMP,MASPUJOLS,1.1214954,7.4766355,15.140187,71.588783,11.386139,0
43082,2012,43,TARRAGONA,29,PRIORAT,EL MASROIG,8.3056479,7.6411963,.33222592,78.07309,18.302387,0
43082,2015,43,TARRAGONA,29,PRIORAT,EL MASROIG,7.0599999,7.3600001,.92000002,76.989998,11.62,0
43082,2017,43,TARRAGONA,29,PRIORAT,EL MASROIG,4.6296296,8.9506168,5.2469134,78.703705,10.249308,0
43083,2012,43,TARRAGONA,1,ALT CAMP,EL MILÀ,15.151515,8.0808077,3.030303,61.616161,29.285715,0
43083,2015,43,TARRAGONA,1,ALT CAMP,EL MILÀ,12.5,0,14.17,53.330002,15.49,0
43083,2017,43,TARRAGONA,1,ALT CAMP,EL MILÀ,10,3.0769231,22.307692,57.692307,9.7222223,0
43084,2012,43,TARRAGONA,30,RIBERA D'EBRE,MIRAVET,4.5893722,7.9710145,.2415459,70.772949,24.866785,0
43084,2015,43,TARRAGONA,30,RIBERA D'EBRE,MIRAVET,3.1700001,8.6000004,2.71,78.059998,16.48,0
43084,2017,43,TARRAGONA,30,RIBERA D'EBRE,MIRAVET,1.7660044,8.3885212,6.6225166,79.028694,13.02682,0
43085,2012,43,TARRAGONA,29,PRIORAT,EL MOLAR,6.5573769,9.2896175,0,72.677597,21.008404,0
43085,2015,43,TARRAGONA,29,PRIORAT,EL MOLAR,4.1199999,8.7600002,3.6099999,76.290001,13.66,0
43085,2017,43,TARRAGONA,29,PRIORAT,EL MOLAR,2.9702971,8.9108915,5.9405942,79.702972,11.353712,0
43086,2012,43,TARRAGONA,16,CONCA DE BARBERÀ,MONTBLANC,5.3050399,7.9840851,2.9177718,70.212204,27.447618,0
43086,2015,43,TARRAGONA,16,CONCA DE BARBERÀ,MONTBLANC,4.1500001,7.9299998,9.5900002,71.720001,20.15,0
43086,2017,43,TARRAGONA,16,CONCA DE BARBERÀ,MONTBLANC,2.5210085,8.3579378,12.627754,71.269592,15.948358,0
43088,2012,43,TARRAGONA,8,BAIX CAMP,MONTBRIÓ DEL CAMP,9.2225609,4.7256098,3.6585367,70.274391,28.293737,0
43088,2015,43,TARRAGONA,8,BAIX CAMP,MONTBRIÓ DEL CAMP,6.25,3.6099999,12.75,68.379997,20.540001,0
43088,2017,43,TARRAGONA,8,BAIX CAMP,MONTBRIÓ DEL CAMP,2.8537455,5.2913198,19.560047,66.884659,16.650198,0
43089,2012,43,TARRAGONA,1,ALT CAMP,MONTFERRI,11.351352,12.972973,5.4054055,55.675674,32.246376,0
43089,2015,43,TARRAGONA,1,ALT CAMP,MONTFERRI,7.6599998,11.26,17.120001,46.849998,20.43,0
43089,2017,43,TARRAGONA,1,ALT CAMP,MONTFERRI,2.2321429,13.392858,25,49.107143,22.413794,0
43090,2012,43,TARRAGONA,12,BAIX PENEDÈS,EL MONTMELL,17.452007,23.21117,10.296684,30.890053,48.900616,0
43090,2015,43,TARRAGONA,12,BAIX PENEDÈS,EL MONTMELL,12.06,19.43,27.799999,28.66,34.139999,0
43090,2017,43,TARRAGONA,12,BAIX PENEDÈS,EL MONTMELL,5.5345912,16.10063,38.867924,32.327045,27.413479,0
43091,2012,43,TARRAGONA,1,ALT CAMP,MONT-RAL,8.8235292,3.9215686,3.9215686,67.647057,24.264706,0
43091,2015,43,TARRAGONA,1,ALT CAMP,MONT-RAL,4.5500002,2.73,4.5500002,73.639999,18.98,0
43091,2017,43,TARRAGONA,1,ALT CAMP,MONT-RAL,2.8846154,5.7692308,4.8076925,75.96154,21.212122,0
43092,2012,43,TARRAGONA,8,BAIX CAMP,MONT-ROIG DEL CAMP,21.682379,13.802272,8.1459999,44.162437,41.170662,1
43092,2015,43,TARRAGONA,8,BAIX CAMP,MONT-ROIG DEL CAMP,11.02,11.57,25.370001,41.080002,28.32,1
43092,2017,43,TARRAGONA,8,BAIX CAMP,MONT-ROIG DEL CAMP,5.2612081,11.189329,36.624676,40.515007,23.418079,1
43093,2012,43,TARRAGONA,30,RIBERA D'EBRE,MÓRA D'EBRE,9.9054823,12.098299,2.5330813,62.381851,31.727829,0
43093,2015,43,TARRAGONA,30,RIBERA D'EBRE,MÓRA D'EBRE,6.4400001,10.4,10.2,63.73,23.209999,0
43093,2017,43,TARRAGONA,30,RIBERA D'EBRE,MÓRA D'EBRE,3.7084398,10.326087,15.249361,65.537086,19.272167,0
43094,2012,43,TARRAGONA,30,RIBERA D'EBRE,MÓRA LA NOVA,8.4996777,10.30264,1.9961365,67.546684,27.850977,1
43094,2015,43,TARRAGONA,30,RIBERA D'EBRE,MÓRA LA NOVA,4.52,11.69,7.1700001,66.800003,21.049999,1
43094,2017,43,TARRAGONA,30,RIBERA D'EBRE,MÓRA LA NOVA,2.3296447,10.017472,14.618521,68.142105,18.791002,1
43095,2012,43,TARRAGONA,36,TARRAGONÈS,EL MORELL,14.483173,9.6754808,8.1129808,54.326923,31.148209,0
43095,2015,43,TARRAGONA,36,TARRAGONÈS,EL MORELL,6.5700002,8.9499998,21.379999,52.330002,21.35,0
43095,2017,43,TARRAGONA,36,TARRAGONÈS,EL MORELL,3.0797946,9.0993938,30.19132,50.443302,15.411903,0
43096,2012,43,TARRAGONA,29,PRIORAT,LA MORERA DE MONTSANT,3.5294118,2.3529413,0,83.529411,19.811321,0
43096,2015,43,TARRAGONA,29,PRIORAT,LA MORERA DE MONTSANT,2.4100001,0,0,80.720001,15.31,0
43096,2017,43,TARRAGONA,29,PRIORAT,LA MORERA DE MONTSANT,1.1111112,7.7777777,5.5555553,83.333336,10,0
43097,2012,43,TARRAGONA,36,TARRAGONÈS,LA NOU DE GAIÀ,6.7114096,5.7046981,3.6912751,72.483223,22.762148,0
43097,2015,43,TARRAGONA,36,TARRAGONÈS,LA NOU DE GAIÀ,4,4.6199999,11.38,72.309998,15.54,0
43097,2017,43,TARRAGONA,36,TARRAGONÈS,LA NOU DE GAIÀ,4.0816326,7.5801749,8.1632652,73.760933,10.880829,0
43098,2012,43,TARRAGONA,1,ALT CAMP,NULLES,4.710145,4.347826,4.710145,76.08696,22.191011,0
43098,2015,43,TARRAGONA,1,ALT CAMP,NULLES,6.7399998,2.8399999,7.8000002,73.760002,15.73,0
43098,2017,43,TARRAGONA,1,ALT CAMP,NULLES,2.0066891,4.347826,16.053513,71.906357,12.463768,0
43099,2012,43,TARRAGONA,30,RIBERA D'EBRE,LA PALMA D'EBRE,2.7131784,9.6899223,0,82.94574,19.0625,0
43099,2015,43,TARRAGONA,30,RIBERA D'EBRE,LA PALMA D'EBRE,1.5,6.3699999,1.12,84.269997,13.59,0
43099,2017,43,TARRAGONA,30,RIBERA D'EBRE,LA PALMA D'EBRE,1.5686275,6.6666665,5.4901962,85.098038,15.282393,0
43100,2012,43,TARRAGONA,36,TARRAGONÈS,ELS PALLARESOS,13.859076,14.792347,14.139057,39.244049,30.462725,0
43100,2015,43,TARRAGONA,36,TARRAGONÈS,ELS PALLARESOS,7.3299999,12.41,25.469999,41.259998,18.459999,0
43100,2017,43,TARRAGONA,36,TARRAGONÈS,ELS PALLARESOS,3.6665514,13.870633,31.788309,40.401245,14.00178,0
