ccode,scode,country,year,polity2,xrreg,xrcomp,xropen,xconst,parreg,parcomp,exrec,exconst,polcomp
230,SPN,Spain,1873,-5,2,1,4,1,3,3,3,1,6
230,SPN,Spain,1874,-4,-88,-88,-88,-88,-88,-88,-88,-88,-88
230,SPN,Spain,1875,-2,-88,-88,-88,-88,-88,-88,-88,-88,-88
230,SPN,Spain,1876,-1,2,1,4,7,4,2,3,7,2
230,SPN,Spain,1877,-1,2,1,4,7,4,2,3,7,2
230,SPN,Spain,1878,-1,2,1,4,7,4,2,3,7,2
230,SPN,Spain,1879,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1880,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1881,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1882,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1883,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1884,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1885,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1886,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1887,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1888,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1889,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1890,5,2,1,4,7,5,5,3,7,10
230,SPN,Spain,1891,5,2,1,4,7,5,5,3,7,10
230,SPN,Spain,1892,5,2,1,4,7,5,5,3,7,10
230,SPN,Spain,1893,5,2,1,4,7,5,5,3,7,10
230,SPN,Spain,1894,5,2,1,4,7,5,5,3,7,10
230,SPN,Spain,1895,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1896,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1897,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1898,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1899,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1900,6,2,2,4,7,1,0,7,7,4
230,SPN,Spain,1901,6,2,2,4,7,1,0,7,7,4
230,SPN,Spain,1902,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1903,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1904,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1905,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1906,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1907,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1908,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1909,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1910,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1911,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1912,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1913,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1914,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1915,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1916,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1917,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1918,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1919,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1920,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1921,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1922,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1923,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1924,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1925,-6,1,0,0,1,4,2,4,1,2
230,SPN,Spain,1926,-6,1,0,0,1,4,2,4,1,2
230,SPN,Spain,1927,-6,1,0,0,1,4,2,4,1,2
230,SPN,Spain,1928,-6,1,0,0,1,4,2,4,1,2
230,SPN,Spain,1929,-6,1,0,0,1,4,2,4,1,2
230,SPN,Spain,1930,1,-88,-88,-88,-88,-88,-88,-88,-88,-88
230,SPN,Spain,1931,7,3,3,4,7,3,3,8,7,6
230,SPN,Spain,1932,7,3,3,4,7,3,3,8,7,6
230,SPN,Spain,1933,7,3,3,4,7,3,3,8,7,6
230,SPN,Spain,1934,7,3,3,4,7,3,3,8,7,6
230,SPN,Spain,1935,7,3,3,4,7,3,3,8,7,6
230,SPN,Spain,1936,7,3,3,4,7,3,3,8,7,6
230,SPN,Spain,1937,7,3,3,4,7,3,3,8,7,6
230,SPN,Spain,1938,7,3,3,4,7,3,3,8,7,6
230,SPN,Spain,1939,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1940,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1941,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1942,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1943,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1944,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1945,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1946,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1947,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1948,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1949,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1950,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1951,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1952,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1953,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1954,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1955,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1956,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1957,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1958,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1959,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1960,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1961,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1962,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1963,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1964,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1965,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1966,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1967,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1968,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1969,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1970,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1971,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1972,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1973,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1974,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1975,-3,-88,-88,-88,-88,-88,-88,-88,-88,-88
230,SPN,Spain,1976,1,-88,-88,-88,-88,-88,-88,-88,-88,-88
230,SPN,Spain,1977,5,-88,-88,-88,-88,-88,-88,-88,-88,-88
230,SPN,Spain,1978,9,3,3,4,7,2,4,8,7,9
230,SPN,Spain,1979,9,3,3,4,7,2,4,8,7,9
230,SPN,Spain,1980,9,3,3,4,7,2,4,8,7,9
230,SPN,Spain,1981,9,3,3,4,7,2,4,8,7,9
230,SPN,Spain,1982,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1983,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1984,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1985,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1986,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1987,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1988,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1989,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1990,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1991,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1992,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1993,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1994,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1995,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1996,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1997,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1998,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1999,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,2000,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,2001,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,2002,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,2003,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,2004,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,2005,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,2006,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,2007,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,2008,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,2009,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,2010,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,2011,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,2012,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,2013,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,2014,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,2015,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,2016,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,2017,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,2018,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1800,-10,3,1,1,1,4,1,1,1,1
380,SWD,Sweden,1801,-10,3,1,1,1,4,1,1,1,1
380,SWD,Sweden,1802,-10,3,1,1,1,4,1,1,1,1
380,SWD,Sweden,1803,-10,3,1,1,1,4,1,1,1,1
380,SWD,Sweden,1804,-10,3,1,1,1,4,1,1,1,1
380,SWD,Sweden,1805,-10,3,1,1,1,4,1,1,1,1
380,SWD,Sweden,1806,-10,3,1,1,1,4,1,1,1,1
380,SWD,Sweden,1807,-10,3,1,1,1,4,1,1,1,1
380,SWD,Sweden,1808,-10,3,1,1,1,4,1,1,1,1
380,SWD,Sweden,1809,-9,-88,-88,-88,-88,-88,-88,-88,-88,-88
380,SWD,Sweden,1810,-9,-88,-88,-88,-88,-88,-88,-88,-88,-88
380,SWD,Sweden,1811,-9,-88,-88,-88,-88,-88,-88,-88,-88,-88
380,SWD,Sweden,1812,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1813,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1814,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1815,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1816,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1817,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1818,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1819,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1820,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1821,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1822,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1823,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1824,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1825,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1826,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1827,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1828,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1829,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1830,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1831,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1832,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1833,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1834,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1835,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1836,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1837,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1838,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1839,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1840,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1841,-8,3,1,1,3,4,1,1,3,1
380,SWD,Sweden,1842,-7,3,1,1,3,4,2,1,3,2
380,SWD,Sweden,1843,-7,3,1,1,3,4,2,1,3,2
380,SWD,Sweden,1844,-7,3,1,1,3,4,2,1,3,2
380,SWD,Sweden,1845,-7,3,1,1,3,4,2,1,3,2
380,SWD,Sweden,1846,-7,3,1,1,3,4,2,1,3,2
380,SWD,Sweden,1847,-7,3,1,1,3,4,2,1,3,2
380,SWD,Sweden,1848,-7,3,1,1,3,4,2,1,3,2
380,SWD,Sweden,1849,-7,3,1,1,3,4,2,1,3,2
380,SWD,Sweden,1850,-7,3,1,1,3,4,2,1,3,2
380,SWD,Sweden,1851,-7,3,1,1,3,4,2,1,3,2
380,SWD,Sweden,1852,-7,3,1,1,3,4,2,1,3,2
380,SWD,Sweden,1853,-7,3,1,1,3,4,2,1,3,2
380,SWD,Sweden,1854,-7,3,1,1,3,4,2,1,3,2
380,SWD,Sweden,1855,-5,3,1,1,4,4,2,1,4,2
380,SWD,Sweden,1856,-5,3,1,1,4,4,2,1,4,2
380,SWD,Sweden,1857,-5,3,1,1,4,4,2,1,4,2
380,SWD,Sweden,1858,-5,3,1,1,4,4,2,1,4,2
380,SWD,Sweden,1859,-5,3,1,1,4,4,2,1,4,2
380,SWD,Sweden,1860,-5,3,1,1,4,4,2,1,4,2
380,SWD,Sweden,1861,-5,3,1,1,4,4,2,1,4,2
380,SWD,Sweden,1862,-5,3,1,1,4,4,2,1,4,2
380,SWD,Sweden,1863,-5,3,1,1,4,4,2,1,4,2
380,SWD,Sweden,1864,-5,3,1,1,4,4,2,1,4,2
380,SWD,Sweden,1865,-5,3,1,1,4,4,2,1,4,2
380,SWD,Sweden,1866,-5,3,1,1,4,4,2,1,4,2
380,SWD,Sweden,1867,-5,3,1,1,4,4,2,1,4,2
380,SWD,Sweden,1868,-5,3,1,1,4,4,2,1,4,2
380,SWD,Sweden,1869,-5,3,1,1,4,4,2,1,4,2
380,SWD,Sweden,1870,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1871,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1872,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1873,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1874,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1875,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1876,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1877,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1878,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1879,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1880,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1881,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1882,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1883,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1884,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1885,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1886,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1887,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1888,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1889,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1890,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1891,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1892,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1893,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1894,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1895,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1896,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1897,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1898,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1899,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1900,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1901,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1902,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1903,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1904,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1905,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1906,-4,3,1,2,5,4,2,2,5,2
380,SWD,Sweden,1907,-3,-88,-88,-88,-88,-88,-88,-88,-88,-88
380,SWD,Sweden,1908,-2,-88,-88,-88,-88,-88,-88,-88,-88,-88
380,SWD,Sweden,1909,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
380,SWD,Sweden,1910,1,-88,-88,-88,-88,-88,-88,-88,-88,-88
380,SWD,Sweden,1911,2,-88,-88,-88,-88,-88,-88,-88,-88,-88
380,SWD,Sweden,1912,4,-88,-88,-88,-88,-88,-88,-88,-88,-88
380,SWD,Sweden,1913,5,-88,-88,-88,-88,-88,-88,-88,-88,-88
380,SWD,Sweden,1914,6,-88,-88,-88,-88,-88,-88,-88,-88,-88
380,SWD,Sweden,1915,8,-88,-88,-88,-88,-88,-88,-88,-88,-88
380,SWD,Sweden,1916,9,-88,-88,-88,-88,-88,-88,-88,-88,-88
380,SWD,Sweden,1917,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1918,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1919,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1920,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1921,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1922,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1923,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1924,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1925,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1926,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1927,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1928,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1929,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1930,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1931,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1932,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1933,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1934,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1935,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1936,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1937,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1938,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1939,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1940,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1941,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1942,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1943,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1944,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1945,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1946,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1947,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1948,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1949,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1950,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1951,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1952,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1953,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1954,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1955,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1956,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1957,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1958,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1959,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1960,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1961,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1962,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1963,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1964,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1965,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1966,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1967,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1968,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1969,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1970,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1971,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1972,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1973,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1974,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1975,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1976,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1977,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1978,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1979,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1980,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1981,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1982,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1983,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1984,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1985,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1986,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1987,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1988,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1989,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1990,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1991,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1992,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1993,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1994,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1995,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1996,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1997,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1998,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,1999,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,2000,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,2001,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,2002,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,2003,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,2004,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,2005,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,2006,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,2007,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,2008,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,2009,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,2010,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,2011,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,2012,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,2013,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,2014,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,2015,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,2016,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,2017,10,3,3,4,7,5,5,8,7,10
380,SWD,Sweden,2018,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1800,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1801,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1802,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1803,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1804,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1805,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1806,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1807,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1808,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1809,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1810,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1811,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1812,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1813,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1814,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1815,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1816,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1817,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1818,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1819,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1820,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1821,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1822,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1823,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1824,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1825,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1826,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1827,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1828,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1829,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1830,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1831,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1832,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1833,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1834,-2,3,1,2,7,4,2,2,7,2
200,UKG,United Kingdom,1835,-2,3,1,2,7,4,2,2,7,2
